tickMs,frameSerial,sensorSampleTime,qx,qy,qz,qw
58642734,9498,58642.791679285,-0.10815097,-0.14291996,0.00428086,-0.98379827
58642937,9511,58642.997860944,-0.10816330,-0.14294800,0.00430326,-0.98379272
58643140,9524,58643.202788944,-0.10823029,-0.14293309,0.00436426,-0.98378724
58643343,9535,58643.397235544,-0.10822343,-0.14293176,0.00429100,-0.98378849
58643546,9549,58643.605571244,-0.10820039,-0.14290959,0.00435334,-0.98379397
58643750,9563,58643.813906644,-0.10821694,-0.14292720,0.00435446,-0.98378956
58643968,9578,58644.017000954,-0.10817410,-0.14296930,0.00436248,-0.98378819
58644171,9593,58644.225336954,-0.10820964,-0.14292474,0.00433701,-0.98379087
58644375,9607,58644.419783154,-0.10818113,-0.14291710,0.00438085,-0.98379487
58644578,9622,58644.628118754,-0.10821675,-0.14292018,0.00438134,-0.98379058
58644781,9637,58644.836454354,-0.10816283,-0.14291932,0.00436425,-0.98379672
58644984,9651,58645.027778998,-0.10817778,-0.14299870,0.00439621,-0.98378336
58645187,9666,58645.236114398,-0.10819758,-0.14295541,0.00435670,-0.98378760
58645390,9681,58645.444449498,-0.10819952,-0.14292493,0.00430398,-0.98379207
58645609,9696,58645.652785498,-0.10815226,-0.14295711,0.00434219,-0.98379248
58645812,9711,58645.860634190,-0.10815387,-0.14296696,0.00432199,-0.98379087
58646015,9725,58646.057087843,-0.10813554,-0.14295669,0.00432037,-0.98379451
58646218,9740,58646.265497424,-0.10812271,-0.14298941,0.00434818,-0.98379093
58646421,9755,58646.471906261,-0.10818681,-0.14293942,0.00429368,-0.98379135
58646625,9769,58646.684742470,-0.10813026,-0.14290603,0.00436286,-0.98380220
58646828,9783,58646.880966581,-0.10820679,-0.14296670,0.00435593,-0.98378503
58647031,9798,58647.090613367,-0.10815244,-0.14299032,0.00435297,-0.98378754
58647250,9812,58647.285871026,-0.10816363,-0.14294590,0.00430782,-0.98379296
58647453,9826,58647.500611186,-0.10817906,-0.14292867,0.00434074,-0.98379362
58647656,9841,58647.709398845,-0.10814916,-0.14292520,0.00438366,-0.98379719
58647859,9855,58647.918761599,-0.10818780,-0.14294510,0.00433090,-0.98379034
58648062,9866,58648.121810107,-0.10816454,-0.14292061,0.00435670,-0.98379630
58648265,9880,58648.332453049,-0.10819633,-0.14291954,0.00433307,-0.98379308
58648468,9894,58648.526853058,-0.10817396,-0.14292789,0.00431258,-0.98379439
58648687,9909,58648.735191967,-0.10813349,-0.14287226,0.00440238,-0.98380655
58648890,9924,58648.944148119,-0.10814800,-0.14292753,0.00435869,-0.98379713
58649093,9939,58649.152483219,-0.10814533,-0.14290129,0.00435361,-0.98380125
58649296,9953,58649.346930219,-0.10811693,-0.14292149,0.00433607,-0.98380148
58649500,9968,58649.555266419,-0.10813694,-0.14290065,0.00434391,-0.98380238
58649703,9983,58649.763602919,-0.10810745,-0.14289750,0.00434646,-0.98380601
58649906,9998,58649.973560918,-0.10816897,-0.14284605,0.00442127,-0.98380637
58650109,10013,58650.181896418,-0.10818608,-0.14291295,0.00431497,-0.98379523
58650328,10027,58650.376343118,-0.10817147,-0.14293733,0.00432539,-0.98379326
58650531,10042,58650.584678518,-0.10816754,-0.14289857,0.00436983,-0.98379916
58650734,10057,58650.793014318,-0.10814106,-0.14297831,0.00438326,-0.98379040
58650937,10072,58651.000824291,-0.10816121,-0.14291225,0.00432958,-0.98379803
58651140,10086,58651.195270891,-0.10817885,-0.14289044,0.00436313,-0.98379910
58651343,10101,58651.403606391,-0.10817921,-0.14294487,0.00433946,-0.98379129
58651546,10116,58651.611941291,-0.10816873,-0.14284995,0.00433864,-0.98380619
58651750,10131,58651.820276991,-0.10818378,-0.14290959,0.00433083,-0.98379594
58651968,10146,58652.028530827,-0.10816577,-0.14290273,0.00433155,-0.98379886
58652171,10160,58652.222977127,-0.10817687,-0.14290738,0.00430140,-0.98379713
58652375,10172,58652.436677127,-0.10821095,-0.14293578,0.00433049,-0.98378909
58652578,10184,58652.643392227,-0.10818522,-0.14290407,0.00432079,-0.98379660
58652781,10198,58652.837838727,-0.10809577,-0.14295393,0.00427769,-0.98379940
58652984,10212,58653.049010439,-0.10810858,-0.14295942,0.00430943,-0.98379701
58653187,10225,58653.257345739,-0.10813421,-0.14301649,0.00429122,-0.98378599
58653390,10237,58653.452021739,-0.10815328,-0.14299634,0.00430927,-0.98378682
58653609,10251,58653.664618028,-0.10819539,-0.14294338,0.00423093,-0.98379016
58653812,10265,58653.871643322,-0.10813107,-0.14301738,0.00432266,-0.98378611
58654015,10277,58654.064887553,-0.10819970,-0.14298256,0.00427071,-0.98378378
58654218,10287,58654.272315681,-0.10812616,-0.14297882,0.00432396,-0.98379225
58654421,10298,58654.466762181,-0.10815351,-0.14290449,0.00429020,-0.98380017
58654625,10310,58654.688986181,-0.10816620,-0.14290176,0.00427735,-0.98379928
58654828,10323,58654.898850843,-0.10816892,-0.14293231,0.00427528,-0.98379451
58655031,10336,58655.093297643,-0.10812848,-0.14293796,0.00427361,-0.98379809
58655250,10349,58655.301633443,-0.10816474,-0.14288369,0.00434120,-0.98380172
58655453,10359,58655.509969743,-0.10819082,-0.14286460,0.00433807,-0.98380166
58655656,10368,58655.704419843,-0.10822222,-0.14287104,0.00432723,-0.98379725
58655859,10380,58655.922693169,-0.10818948,-0.14292301,0.00432304,-0.98379344
58656062,10389,58656.117140369,-0.10819452,-0.14295198,0.00433000,-0.98378867
58656265,10401,58656.325476169,-0.10818485,-0.14294508,0.00429207,-0.98379081
58656468,10416,58656.538836074,-0.10813012,-0.14289887,0.00431742,-0.98380345
58656671,10431,58656.764626400,-0.10812442,-0.14293402,0.00429793,-0.98379904
58656890,10445,58656.958368197,-0.10813161,-0.14292051,0.00439116,-0.98379987
58657093,10460,58657.161045254,-0.10813340,-0.14288841,0.00438339,-0.98380435
58657296,10474,58657.351432490,-0.10817896,-0.14292468,0.00427792,-0.98379457
58657500,10487,58657.566048242,-0.10810929,-0.14290377,0.00432090,-0.98380500
58657703,10501,58657.772673875,-0.10815388,-0.14288951,0.00431269,-0.98380220
58657906,10513,58657.991476109,-0.10817412,-0.14289367,0.00430874,-0.98379940
58658109,10526,58658.196219009,-0.10818523,-0.14290090,0.00436587,-0.98379689
58658312,10539,58658.390665609,-0.10816456,-0.14288488,0.00426397,-0.98380190
58658531,10553,58658.599000909,-0.10807796,-0.14292996,0.00434636,-0.98380458
58658734,10568,58658.807336609,-0.10817712,-0.14293273,0.00434550,-0.98379326
58658937,10583,58659.012059332,-0.10815948,-0.14296085,0.00430692,-0.98379123
58659140,10597,58659.206506132,-0.10812062,-0.14289661,0.00428171,-0.98380494
58659343,10612,58659.414841332,-0.10819296,-0.14294808,0.00432566,-0.98378938
58659546,10627,58659.623177132,-0.10819771,-0.14294182,0.00433136,-0.98378968
58659750,10642,58659.831512232,-0.10815831,-0.14292461,0.00437009,-0.98379642
58659953,10656,58660.024500667,-0.10815486,-0.14291054,0.00430579,-0.98379904
58660171,10671,58660.232836367,-0.10814542,-0.14287409,0.00433068,-0.98380530
58660375,10685,58660.441172167,-0.10812874,-0.14294210,0.00430480,-0.98379737
58660578,10699,58660.635619067,-0.10811556,-0.14293469,0.00432519,-0.98379987
58660781,10714,58660.843954567,-0.10818176,-0.14295110,0.00431999,-0.98379016
58660984,10729,58661.045742555,-0.10815313,-0.14286588,0.00431618,-0.98380566
58661187,10741,58661.239690873,-0.10820209,-0.14293526,0.00437436,-0.98379004
58661390,10753,58661.448026373,-0.10812569,-0.14296010,0.00434992,-0.98379493
58661593,10767,58661.656361973,-0.10816555,-0.14287920,0.00427390,-0.98380256
58661796,10779,58661.853674373,-0.10816661,-0.14295396,0.00429200,-0.98379159
58662000,10791,58662.073460373,-0.10815613,-0.14296556,0.00428397,-0.98379099
58662218,10806,58662.288211578,-0.10819799,-0.14302815,0.00430350,-0.98377728
58662421,10819,58662.485462100,-0.10828064,-0.14295231,0.00427685,-0.98377937
58662625,10833,58662.676865077,-0.10824423,-0.14297397,0.00435049,-0.98377985
58662828,10846,58662.897169565,-0.10828944,-0.14291097,0.00428079,-0.98378432
58663031,10860,58663.091616065,-0.10823937,-0.14290971,0.00426659,-0.98379010
58663234,10874,58663.299951365,-0.10815914,-0.14293388,0.00426988,-0.98379534
58663437,10885,58663.511551565,-0.10813485,-0.14291801,0.00424499,-0.98380041
58663640,10899,58663.705998565,-0.10812429,-0.14291151,0.00424890,-0.98380250
58663843,10914,58663.911256820,-0.10812487,-0.14292017,0.00425899,-0.98380119
58664046,10929,58664.119592820,-0.10815022,-0.14291850,0.00424724,-0.98379868
58664265,10944,58664.327928920,-0.10812666,-0.14291677,0.00427711,-0.98380136
58664468,10958,58664.522375320,-0.10815047,-0.14290042,0.00428789,-0.98380119
58664671,10971,58664.730711220,-0.10812716,-0.14290959,0.00428214,-0.98380238
58664875,10986,58664.930889319,-0.10816120,-0.14292726,0.00430284,-0.98379600
58665078,11001,58665.139224819,-0.10817744,-0.14295308,0.00427495,-0.98379052
58665281,11016,58665.347560419,-0.10817903,-0.14294624,0.00428573,-0.98379135
58665484,11030,58665.542006619,-0.10812134,-0.14293237,0.00426074,-0.98379982
58665703,11045,58665.750342319,-0.10808814,-0.14292723,0.00431697,-0.98380387
58665906,11059,58665.958471347,-0.10813332,-0.14295526,0.00431480,-0.98379493
58666109,11074,58666.167527922,-0.10814168,-0.14295678,0.00430321,-0.98379380
58666312,11088,58666.362469486,-0.10813144,-0.14287019,0.00435465,-0.98380733
58666515,11103,58666.571215080,-0.10818505,-0.14294083,0.00425283,-0.98379159
58666718,11118,58666.779856784,-0.10814458,-0.14295247,0.00432230,-0.98379403
58666921,11132,58666.974489953,-0.10813726,-0.14291808,0.00436416,-0.98379970
58667125,11146,58667.190891635,-0.10808200,-0.14292523,0.00426528,-0.98380518
58667343,11161,58667.399264792,-0.10813498,-0.14294390,0.00431783,-0.98379630
58667546,11175,58667.593703540,-0.10811439,-0.14283770,0.00429970,-0.98381412
58667750,11188,58667.798760650,-0.10813492,-0.14289686,0.00430047,-0.98380327
58667953,11200,58668.007426434,-0.10817394,-0.14290899,0.00422565,-0.98379761
58668156,11212,58668.214591434,-0.10810256,-0.14286849,0.00428386,-0.98381102
58668359,11226,58668.427340934,-0.10817280,-0.14290273,0.00430895,-0.98379821
58668562,11240,58668.621787834,-0.10820078,-0.14293011,0.00429333,-0.98379123
58668765,11254,58668.830880434,-0.10810854,-0.14292155,0.00431153,-0.98380250
58668984,11269,58669.040145995,-0.10821544,-0.14286730,0.00430761,-0.98379868
58669187,11284,58669.248481995,-0.10819782,-0.14291492,0.00429947,-0.98379374
58669390,11298,58669.442929295,-0.10814340,-0.14289606,0.00431177,-0.98380238
58669593,11313,58669.651264695,-0.10815661,-0.14287630,0.00435620,-0.98380369
58669796,11328,58669.859600595,-0.10815768,-0.14292753,0.00431779,-0.98379630
58670000,11343,58670.067704775,-0.10816455,-0.14288440,0.00430518,-0.98380178
58670203,11357,58670.262151775,-0.10815530,-0.14282739,0.00438009,-0.98381084
58670406,11372,58670.470486875,-0.10816219,-0.14287619,0.00430309,-0.98380327
58670625,11387,58670.678827175,-0.10813656,-0.14287615,0.00428862,-0.98380619
58670828,11402,58670.886630097,-0.10809689,-0.14289011,0.00426795,-0.98380864
58671031,11417,58671.094966097,-0.10811933,-0.14297733,0.00432821,-0.98379314
58671234,11431,58671.289412597,-0.10814084,-0.14297667,0.00429393,-0.98379105
58671437,11446,58671.497749297,-0.10813186,-0.14288595,0.00434752,-0.98380500
58671640,11461,58671.706084797,-0.10812285,-0.14286187,0.00434241,-0.98380947
58671859,11476,58671.914420797,-0.10815179,-0.14296003,0.00434149,-0.98379213
58672062,11491,58672.132545843,-0.10812607,-0.14289629,0.00432186,-0.98380423
58672265,11505,58672.324057973,-0.10808527,-0.14291473,0.00434189,-0.98380589
58672468,11520,58672.530155929,-0.10817478,-0.14288305,0.00431405,-0.98380077
58672671,11533,58672.730738471,-0.10816404,-0.14283758,0.00435904,-0.98380840
58672875,11544,58672.950858014,-0.10815798,-0.14291845,0.00433526,-0.98379749
58673078,11555,58673.118547314,-0.10818121,-0.14293268,0.00429921,-0.98379296
58673296,11568,58673.355220514,-0.10819396,-0.14287247,0.00430497,-0.98380035
58673500,11583,58673.563556714,-0.10811038,-0.14294063,0.00432997,-0.98379952
58673703,11598,58673.771897714,-0.10813577,-0.14285725,0.00430848,-0.98380893
58673906,11613,58673.976421869,-0.10812231,-0.14284755,0.00429598,-0.98381180
58674109,11627,58674.170868469,-0.10817646,-0.14286157,0.00433497,-0.98380375
58674328,11641,58674.379204569,-0.10812438,-0.14287868,0.00430068,-0.98380709
58674531,11656,58674.604618131,-0.10814417,-0.14293030,0.00436130,-0.98379713
58674734,11671,58674.815782900,-0.10818965,-0.14298347,0.00426563,-0.98378491
58674937,11685,58675.010228800,-0.10809956,-0.14291838,0.00424585,-0.98380429
58675140,11700,58675.214070430,-0.10813861,-0.14285848,0.00436285,-0.98380816
58675343,11715,58675.417590332,-0.10806983,-0.14281315,0.00431648,-0.98382252
58675546,11730,58675.622364669,-0.10807062,-0.14287931,0.00439293,-0.98381251
58675750,11744,58675.814297645,-0.10810288,-0.14285728,0.00436953,-0.98381227
58675953,11758,58676.036623482,-0.10809376,-0.14288412,0.00431518,-0.98380959
58676171,11773,58676.244959382,-0.10812812,-0.14292751,0.00430596,-0.98379952
58676375,11788,58676.453294382,-0.10820061,-0.14287198,0.00431120,-0.98379964
58676578,11802,58676.647740682,-0.10816144,-0.14288269,0.00430583,-0.98380238
58676781,11817,58676.856076482,-0.10810591,-0.14294262,0.00433127,-0.98379970
58676984,11831,58677.037878876,-0.10812573,-0.14288656,0.00431657,-0.98380572
58677187,11845,58677.253404076,-0.10805417,-0.14284706,0.00434683,-0.98381919
58677390,11860,58677.461738976,-0.10809951,-0.14287618,0.00429891,-0.98381019
58677609,11874,58677.656185876,-0.10811520,-0.14287838,0.00427592,-0.98380822
58677812,11887,58677.856044476,-0.10811035,-0.14293173,0.00427249,-0.98380113
58678015,11901,58678.072279392,-0.10806304,-0.14296453,0.00430631,-0.98380131
58678218,11913,58678.283842892,-0.10808599,-0.14287856,0.00427252,-0.98381138
58678421,11926,58678.486326292,-0.10816414,-0.14286859,0.00426373,-0.98380435
58678625,11940,58678.680773392,-0.10819805,-0.14287055,0.00431815,-0.98380011
58678828,11955,58678.887338617,-0.10817890,-0.14285630,0.00433253,-0.98380417
58679046,11970,58679.095675217,-0.10815105,-0.14287765,0.00428718,-0.98380440
58679250,11985,58679.304010117,-0.10815120,-0.14284299,0.00426401,-0.98380947
58679453,12000,58679.512346417,-0.10817783,-0.14286560,0.00423264,-0.98380345
58679656,12015,58679.720682317,-0.10816070,-0.14285551,0.00425940,-0.98380667
58679859,12029,58679.915644298,-0.10817063,-0.14286080,0.00430541,-0.98380458
58680062,12044,58680.124000598,-0.10818684,-0.14290950,0.00429139,-0.98379582
58680265,12059,58680.339077653,-0.10818651,-0.14297664,0.00427124,-0.98378617
58680468,12074,58680.545025056,-0.10814955,-0.14286327,0.00426192,-0.98380679
58680687,12088,58680.737780029,-0.10815482,-0.14292578,0.00432911,-0.98379672
58680890,12103,58680.946190621,-0.10808408,-0.14294623,0.00424578,-0.98380190
58681093,12118,58681.154526121,-0.10806584,-0.14286603,0.00424782,-0.98381555
58681296,12131,58681.356446221,-0.10805488,-0.14282848,0.00424207,-0.98382223
58681500,12145,58681.565075939,-0.10813113,-0.14284460,0.00427571,-0.98381144
58681703,12160,58681.780084419,-0.10813701,-0.14284852,0.00427745,-0.98381019
58681906,12175,58681.985300712,-0.10811102,-0.14282605,0.00429241,-0.98381621
58682125,12188,58682.186862386,-0.10820975,-0.14287455,0.00426098,-0.98379844
58682328,12202,58682.381309286,-0.10813382,-0.14289463,0.00428725,-0.98380381
58682531,12217,58682.589645186,-0.10814170,-0.14285803,0.00425892,-0.98380834
58682734,12229,58682.794745886,-0.10809432,-0.14291728,0.00427901,-0.98380494
58682937,12243,58683.009952009,-0.10810903,-0.14286046,0.00426867,-0.98381162
58683140,12256,58683.204433509,-0.10813707,-0.14291255,0.00421876,-0.98380113
58683343,12271,58683.412769409,-0.10818063,-0.14293720,0.00414246,-0.98379314
58683546,12286,58683.621105209,-0.10819363,-0.14293364,0.00421783,-0.98379183
58683765,12301,58683.829441409,-0.10818037,-0.14291516,0.00419338,-0.98379612
58683968,12315,58684.021958036,-0.10817815,-0.14295156,0.00417930,-0.98379111
58684171,12330,58684.230293436,-0.10820679,-0.14295647,0.00418865,-0.98378718
58684375,12345,58684.438628836,-0.10818338,-0.14288664,0.00420093,-0.98379987
58684578,12360,58684.648263479,-0.10815644,-0.14286138,0.00422202,-0.98380643
58684781,12375,58684.857753592,-0.10812879,-0.14295292,0.00427509,-0.98379600
58684984,12389,58685.049978091,-0.10807725,-0.14287207,0.00424889,-0.98381346
58685187,12404,58685.256595111,-0.10806002,-0.14289479,0.00424272,-0.98381209
58685406,12419,58685.464443814,-0.10807852,-0.14289095,0.00422541,-0.98381066
58685609,12433,58685.658890114,-0.10808805,-0.14290346,0.00424369,-0.98380774
58685812,12447,58685.868451214,-0.10810395,-0.14289220,0.00421513,-0.98380774
58686015,12462,58686.080738318,-0.10816310,-0.14288151,0.00426365,-0.98380262
58686218,12477,58686.289074618,-0.10809674,-0.14291893,0.00432001,-0.98380417
58686421,12492,58686.497410318,-0.10812218,-0.14292744,0.00424992,-0.98380041
58686625,12506,58686.691857118,-0.10813628,-0.14292122,0.00427958,-0.98379970
58686843,12521,58686.895819547,-0.10815097,-0.14292379,0.00427497,-0.98379779
58687046,12536,58687.109070247,-0.10813228,-0.14294432,0.00427728,-0.98379678
58687250,12550,58687.303517347,-0.10813998,-0.14291196,0.00424003,-0.98380077
58687453,12564,58687.514584347,-0.10816885,-0.14287680,0.00428187,-0.98380250
58687656,12579,58687.722919647,-0.10817525,-0.14286916,0.00426207,-0.98380303
58687859,12592,58687.927133474,-0.10812435,-0.14293593,0.00431282,-0.98379874
58688062,12606,58688.121580274,-0.10814159,-0.14287135,0.00426942,-0.98380637
58688265,12621,58688.329915374,-0.10815648,-0.14291318,0.00426532,-0.98379868
58688468,12636,58688.538250774,-0.10814685,-0.14289667,0.00426433,-0.98380220
58688687,12651,58688.746587074,-0.10815740,-0.14287418,0.00428381,-0.98380417
58688890,12665,58688.938792814,-0.10814754,-0.14290896,0.00424825,-0.98380035
58689093,12680,58689.147128514,-0.10813739,-0.14287974,0.00430921,-0.98380548
58689296,12695,58689.355464414,-0.10815558,-0.14290677,0.00430217,-0.98379964
58689500,12710,58689.563800414,-0.10812418,-0.14293559,0.00430272,-0.98379886
58689703,12725,58689.772136414,-0.10815330,-0.14290130,0.00427881,-0.98380071
58689906,12739,58689.973268314,-0.10812435,-0.14288785,0.00432226,-0.98380560
58690125,12754,58690.197233400,-0.10817251,-0.14289521,0.00429558,-0.98379940
58690328,12769,58690.405569000,-0.10816513,-0.14295544,0.00426233,-0.98379159
58690531,12784,58690.613904200,-0.10815865,-0.14296126,0.00424043,-0.98379153
58690734,12798,58690.805730727,-0.10817046,-0.14288658,0.00429599,-0.98380089
58690937,12813,58691.008775396,-0.10814089,-0.14291829,0.00430453,-0.98379946
58691140,12827,58691.219722060,-0.10811469,-0.14290419,0.00430740,-0.98380440
58691343,12842,58691.428057660,-0.10818841,-0.14290464,0.00422006,-0.98379660
58691562,12856,58691.622504760,-0.10810677,-0.14286295,0.00427051,-0.98381150
58691765,12871,58691.830840460,-0.10814729,-0.14286643,0.00430577,-0.98380637
58691968,12886,58692.041034709,-0.10814928,-0.14288871,0.00424349,-0.98380315
58692171,12898,58692.238470009,-0.10813933,-0.14288919,0.00427030,-0.98380411
58692375,12913,58692.446806009,-0.10811979,-0.14293367,0.00422310,-0.98379999
58692578,12928,58692.655142609,-0.10810965,-0.14290728,0.00423274,-0.98380488
58692781,12942,58692.865647109,-0.10813479,-0.14288743,0.00424176,-0.98380494
58692984,12955,58693.054978912,-0.10807211,-0.14289312,0.00422867,-0.98381102
58693203,12967,58693.261992912,-0.10810658,-0.14290494,0.00421683,-0.98380554
58693406,12981,58693.456439312,-0.10813801,-0.14291453,0.00422495,-0.98380071
58693609,12994,58693.666983912,-0.10820769,-0.14292681,0.00422274,-0.98379123
58693812,13009,58693.867577120,-0.10818403,-0.14287047,0.00424673,-0.98380202
58694015,13024,58694.075913220,-0.10820381,-0.14288370,0.00430008,-0.98379761
58694218,13038,58694.270360120,-0.10815534,-0.14292222,0.00424648,-0.98379755
58694421,13053,58694.505140800,-0.10814354,-0.14294077,0.00422931,-0.98379630
58694640,13068,58694.713476300,-0.10811437,-0.14289840,0.00425245,-0.98380560
58694843,13083,58694.920277933,-0.10821854,-0.14290509,0.00429798,-0.98379296
58695046,13098,58695.122978985,-0.10811273,-0.14295314,0.00428954,-0.98379761
58695250,13112,58695.313453519,-0.10810097,-0.14298540,0.00425425,-0.98379439
58695453,13126,58695.518734626,-0.10814686,-0.14293434,0.00424951,-0.98379672
58695671,13140,58695.724806017,-0.10808241,-0.14291242,0.00430477,-0.98380679
58695875,13155,58695.945060796,-0.10814521,-0.14289506,0.00428095,-0.98380250
58696078,13170,58696.153397696,-0.10809390,-0.14290303,0.00423786,-0.98380715
58696281,13185,58696.361732996,-0.10807896,-0.14294699,0.00426679,-0.98380226
58696484,13199,58696.556179496,-0.10811944,-0.14291570,0.00424559,-0.98380244
58696687,13214,58696.764515196,-0.10817973,-0.14290027,0.00425664,-0.98379809
58696890,13229,58696.960866309,-0.10815229,-0.14286284,0.00427442,-0.98380637
58697109,13244,58697.169201809,-0.10815906,-0.14285339,0.00427807,-0.98380709
58697312,13258,58697.375073709,-0.10812996,-0.14291099,0.00431025,-0.98380172
58697515,13273,58697.583416209,-0.10810961,-0.14290971,0.00423719,-0.98380446
58697718,13286,58697.777604709,-0.10812264,-0.14292894,0.00429987,-0.98379993
58697921,13301,58697.983094375,-0.10821661,-0.14291456,0.00427463,-0.98379189
58698125,13313,58698.187728375,-0.10816322,-0.14289029,0.00421620,-0.98380148
58698328,13325,58698.388074417,-0.10811273,-0.14291187,0.00424314,-0.98380375
58698531,13338,58698.593426444,-0.10810205,-0.14289106,0.00426343,-0.98380792
58698750,13352,58698.812265032,-0.10810100,-0.14293072,0.00426431,-0.98380220
58698953,13366,58699.006012035,-0.10813746,-0.14290449,0.00431826,-0.98380184
58699156,13381,58699.214348135,-0.10810144,-0.14285325,0.00432661,-0.98381317
58699359,13396,58699.422683735,-0.10815756,-0.14289176,0.00424181,-0.98380184
58699562,13411,58699.631019935,-0.10814343,-0.14286961,0.00431537,-0.98380625
58699765,13425,58699.825466535,-0.10815479,-0.14285004,0.00431577,-0.98380786
58699968,13440,58700.035548032,-0.10816985,-0.14286843,0.00432178,-0.98380345
58700187,13455,58700.243884032,-0.10814810,-0.14290306,0.00434274,-0.98380071
58700390,13470,58700.452219932,-0.10814566,-0.14286774,0.00427002,-0.98380643
58700593,13485,58700.660555432,-0.10812987,-0.14289998,0.00428392,-0.98380345
58700796,13499,58700.855002232,-0.10815551,-0.14294428,0.00425831,-0.98379427
58701000,13514,58701.060884646,-0.10813461,-0.14292490,0.00422826,-0.98379952
58701203,13527,58701.260847073,-0.10812122,-0.14288485,0.00427356,-0.98380667
58701406,13539,58701.467194583,-0.10814368,-0.14288771,0.00428205,-0.98380369
58701609,13549,58701.673859683,-0.10812485,-0.14296368,0.00425930,-0.98379481
58701828,13560,58701.883163671,-0.10810452,-0.14290491,0.00426111,-0.98380560
58702031,13570,58702.091499671,-0.10812083,-0.14290638,0.00424389,-0.98380375
58702234,13582,58702.297990371,-0.10813102,-0.14291207,0.00430185,-0.98380148
58702437,13595,58702.503115971,-0.10821024,-0.14297810,0.00423790,-0.98378348
58702640,13607,58702.709839571,-0.10816008,-0.14291461,0.00428263,-0.98379809
58702843,13622,58702.917409701,-0.10811818,-0.14293456,0.00426195,-0.98379982
58703046,13634,58703.109051701,-0.10813647,-0.14291705,0.00427718,-0.98380029
58703265,13647,58703.321871801,-0.10816062,-0.14290100,0.00427377,-0.98379993
58703468,13662,58703.530207201,-0.10811558,-0.14294904,0.00429015,-0.98379785
58703671,13676,58703.735911501,-0.10818476,-0.14292283,0.00426917,-0.98379421
58703875,13690,58703.925048769,-0.10817944,-0.14291021,0.00424369,-0.98379672
58704078,13705,58704.133384469,-0.10819663,-0.14285541,0.00435761,-0.98380220
58704281,13720,58704.341720569,-0.10816614,-0.14288424,0.00426354,-0.98380184
58704484,13735,58704.550056169,-0.10817395,-0.14288183,0.00427082,-0.98380131
58704687,13749,58704.744565307,-0.10817520,-0.14287004,0.00424927,-0.98380303
58704906,13763,58704.961038980,-0.10824037,-0.14286321,0.00427343,-0.98379672
58705109,13778,58705.169378380,-0.10820927,-0.14288825,0.00425038,-0.98379654
58705312,13791,58705.363824480,-0.10831050,-0.14291832,0.00424339,-0.98378116
58705515,13806,58705.579821282,-0.10824966,-0.14290763,0.00429679,-0.98378909
58705718,13819,58705.771936202,-0.10819142,-0.14292577,0.00426317,-0.98379308
58705921,13833,58705.992002833,-0.10814222,-0.14292392,0.00426158,-0.98379868
58706125,13844,58706.185146021,-0.10812601,-0.14290418,0.00426545,-0.98380333
58706328,13856,58706.393360929,-0.10810944,-0.14288792,0.00424234,-0.98380762
58706546,13868,58706.607217929,-0.10811090,-0.14286827,0.00427503,-0.98381019
58706750,13879,58706.787775029,-0.10814174,-0.14291349,0.00429688,-0.98380011
58706953,13892,58707.012370029,-0.10813309,-0.14285745,0.00424857,-0.98380941
58707156,13903,58707.220705529,-0.10809247,-0.14290124,0.00418834,-0.98380780
58707359,13914,58707.425652829,-0.10814422,-0.14286947,0.00419823,-0.98380667
58707562,13929,58707.633988229,-0.10812646,-0.14286382,0.00425914,-0.98380917
58707765,13943,58707.828434629,-0.10809749,-0.14287594,0.00429673,-0.98381048
58707968,13957,58708.034576884,-0.10813247,-0.14286353,0.00424535,-0.98380870
58708187,13970,58708.247010698,-0.10819171,-0.14285672,0.00430997,-0.98380286
58708390,13984,58708.458577952,-0.10818457,-0.14286460,0.00427126,-0.98380262
58708593,13996,58708.637049139,-0.10814082,-0.14287038,0.00425477,-0.98380667
58708796,14010,58708.853584920,-0.10810756,-0.14288226,0.00423828,-0.98380876
58709000,14025,58709.062684480,-0.10809174,-0.14286484,0.00432441,-0.98381263
58709203,14040,58709.271020180,-0.10812686,-0.14290291,0.00427314,-0.98380345
58709406,14055,58709.479355980,-0.10810392,-0.14293467,0.00427677,-0.98380131
58709609,14069,58709.673802280,-0.10815122,-0.14290360,0.00422104,-0.98380083
58709812,14084,58709.890401236,-0.10814667,-0.14296699,0.00425784,-0.98379201
58710031,14098,58710.081552650,-0.10815062,-0.14291543,0.00425871,-0.98379904
58710234,14109,58710.286814509,-0.10813681,-0.14287740,0.00436218,-0.98380560
58710437,14123,58710.493001140,-0.10817781,-0.14286295,0.00431417,-0.98380339
58710640,14136,58710.701336740,-0.10813554,-0.14289953,0.00429368,-0.98380291
58710843,14150,58710.914160943,-0.10812539,-0.14285244,0.00431433,-0.98381072
58711046,14164,58711.122666665,-0.10814634,-0.14290816,0.00429469,-0.98380047
58711250,14178,58711.316957143,-0.10817303,-0.14290084,0.00426721,-0.98379862
58711453,14192,58711.525293443,-0.10815280,-0.14294530,0.00420960,-0.98379463
58711671,14206,58711.733629243,-0.10808391,-0.14295402,0.00429747,-0.98380059
58711875,14220,58711.926198779,-0.10811013,-0.14288865,0.00428811,-0.98380733
58712078,14232,58712.134533479,-0.10812363,-0.14291847,0.00427004,-0.98380148
58712281,14242,58712.343449979,-0.10811621,-0.14290898,0.00428052,-0.98380363
