tickMs,frameSerial,sensorSampleTime,qx,qy,qz,qw
58848390,20345,58848.459659373,-0.10815538,-0.14292270,0.00427480,-0.98379737
58848406,20346,58848.473548573,-0.10809770,-0.14292119,0.00428617,-0.98380393
58848421,20347,58848.487437773,-0.10818696,-0.14290647,0.00423314,-0.98379642
58848437,20348,58848.501326773,-0.10812190,-0.14298578,0.00422196,-0.98379219
58848453,20349,58848.515215973,-0.10809092,-0.14292955,0.00423262,-0.98380369
58848453,20350,58848.529104973,-0.10807829,-0.14294720,0.00425713,-0.98380244
58848500,20351,58848.542994173,-0.10813437,-0.14291416,0.00428868,-0.98380089
58848515,20352,58848.582377573,-0.10809507,-0.14292543,0.00422934,-0.98380381
58848531,20353,58848.596266773,-0.10812151,-0.14295018,0.00426296,-0.98379719
58848546,20354,58848.610155773,-0.10812211,-0.14289640,0.00425163,-0.98380500
58848562,20355,58848.624044873,-0.10812629,-0.14293146,0.00423558,-0.98379946
58848578,20356,58848.637933973,-0.10812564,-0.14296052,0.00422305,-0.98379534
58848593,20357,58848.651822973,-0.10810288,-0.14295205,0.00424421,-0.98379904
58848593,20358,58848.665711973,-0.10810778,-0.14295691,0.00425522,-0.98379773
58848609,20359,58848.679601173,-0.10810108,-0.14293034,0.00426943,-0.98380226
58848625,20360,58848.693490073,-0.10811746,-0.14294465,0.00430755,-0.98379821
58848640,20361,58848.707379173,-0.10808375,-0.14294426,0.00430518,-0.98380196
58848656,20362,58848.721268373,-0.10808698,-0.14292257,0.00429834,-0.98380482
58848671,20363,58848.735157473,-0.10809165,-0.14296100,0.00424923,-0.98379898
58848687,20364,58848.749046573,-0.10811640,-0.14298643,0.00425860,-0.98379254
58848703,20365,58848.762935473,-0.10808946,-0.14293544,0.00425991,-0.98380286
58848718,20366,58848.776824673,-0.10811612,-0.14293557,0.00424211,-0.98379993
58848734,20367,58848.790713673,-0.10811920,-0.14296144,0.00421664,-0.98379600
58848750,20368,58848.804602773,-0.10808454,-0.14291978,0.00425105,-0.98380566
58848750,20369,58848.818491973,-0.10813623,-0.14296024,0.00424283,-0.98379421
58848781,20370,58848.832381073,-0.10811099,-0.14293292,0.00423178,-0.98380101
58848781,20371,58848.846270073,-0.10808425,-0.14293218,0.00425530,-0.98380387
58848796,20372,58848.860159073,-0.10811562,-0.14294010,0.00423560,-0.98379946
58848812,20373,58848.872905746,-0.10808322,-0.14296524,0.00425708,-0.98379922
58848828,20374,58848.886794746,-0.10810770,-0.14293149,0.00428238,-0.98380136
58848843,20375,58848.900683946,-0.10811119,-0.14294201,0.00425972,-0.98379958
58848859,20376,58848.914572946,-0.10813840,-0.14297318,0.00424464,-0.98379207
58848875,20377,58848.928461946,-0.10817213,-0.14295059,0.00421966,-0.98379171
58848875,20378,58848.942351146,-0.10808189,-0.14291054,0.00427560,-0.98380721
58848890,20379,58848.956240046,-0.10808048,-0.14298372,0.00430433,-0.98379666
58848906,20380,58848.970129046,-0.10813144,-0.14293648,0.00427058,-0.98379809
58848921,20381,58848.984018146,-0.10810183,-0.14292234,0.00430185,-0.98380321
58848937,20382,58848.997907146,-0.10813615,-0.14293036,0.00426258,-0.98379844
58848968,20383,58849.025685446,-0.10810644,-0.14293146,0.00425585,-0.98380154
58848984,20384,58849.039574546,-0.10810541,-0.14292765,0.00427695,-0.98380214
58848984,20385,58849.053463646,-0.10809615,-0.14287993,0.00435452,-0.98380983
58849000,20386,58849.067352646,-0.10811625,-0.14292203,0.00425860,-0.98380184
58849015,20387,58849.081241646,-0.10811154,-0.14294913,0.00425616,-0.98379850
58849031,20388,58849.095130646,-0.10810326,-0.14297132,0.00428780,-0.98379606
58849046,20389,58849.109019646,-0.10808787,-0.14293067,0.00421884,-0.98380393
58849062,20390,58849.122908646,-0.10808225,-0.14295207,0.00425264,-0.98380131
58849078,20391,58849.136806246,-0.10813107,-0.14295486,0.00427915,-0.98379534
58849078,20392,58849.150695246,-0.10808436,-0.14293571,0.00424105,-0.98380351
58849093,20393,58849.164584146,-0.10811003,-0.14296955,0.00420720,-0.98379594
58849109,20394,58849.178473146,-0.10810928,-0.14292707,0.00427327,-0.98380190
58849125,20395,58849.192362146,-0.10808025,-0.14295012,0.00428061,-0.98380166
58849140,20396,58849.206251146,-0.10807469,-0.14294751,0.00430007,-0.98380250
58849171,20397,58849.220140246,-0.10810759,-0.14289570,0.00429421,-0.98380643
58849187,20398,58849.247918446,-0.10813692,-0.14289863,0.00426981,-0.98380291
58849203,20399,58849.261807546,-0.10813437,-0.14294736,0.00427477,-0.98379618
58849203,20400,58849.275696546,-0.10814831,-0.14294462,0.00420023,-0.98379534
58849218,20401,58849.289585546,-0.10808817,-0.14294331,0.00429526,-0.98380166
58849234,20402,58849.303474446,-0.10817160,-0.14292791,0.00424897,-0.98379493
58849250,20403,58849.317363546,-0.10809267,-0.14295095,0.00426250,-0.98380023
58849265,20404,58849.331252746,-0.10814379,-0.14295198,0.00425195,-0.98379451
58849281,20405,58849.345141846,-0.10812031,-0.14296296,0.00422046,-0.98379570
58849296,20406,58849.359030846,-0.10812356,-0.14293645,0.00421891,-0.98379910
58849312,20407,58849.372919846,-0.10814475,-0.14292805,0.00423953,-0.98379791
58849328,20408,58849.386808846,-0.10812120,-0.14292146,0.00425387,-0.98380148
58849343,20409,58849.400697946,-0.10814106,-0.14294273,0.00428555,-0.98379606
58849359,20410,58849.414587046,-0.10811713,-0.14289057,0.00427251,-0.98380625
58849359,20411,58849.428475946,-0.10809530,-0.14292277,0.00422451,-0.98380423
58849375,20412,58849.442365146,-0.10809433,-0.14292575,0.00419959,-0.98380399
58849390,20413,58849.456254346,-0.10813359,-0.14288929,0.00422780,-0.98380482
58849406,20414,58849.470143446,-0.10812616,-0.14287347,0.00427923,-0.98380774
58849421,20415,58849.484032546,-0.10812823,-0.14292902,0.00426019,-0.98379958
58849437,20416,58849.497921546,-0.10816072,-0.14291295,0.00423467,-0.98379844
58849437,20417,58849.511810646,-0.10813180,-0.14292295,0.00428312,-0.98379987
58849453,20418,58849.525699546,-0.10813521,-0.14289521,0.00424725,-0.98380375
58849468,20419,58849.539588446,-0.10812229,-0.14293733,0.00417035,-0.98379934
58849484,20420,58849.553477346,-0.10813765,-0.14289308,0.00426861,-0.98380369
58849500,20421,58849.568713838,-0.10810555,-0.14289020,0.00426299,-0.98380762
58849515,20422,58849.584345932,-0.10806713,-0.14293756,0.00431476,-0.98380476
58849531,20423,58849.599481477,-0.10819295,-0.14289178,0.00426356,-0.98379779
58849546,20424,58849.614600697,-0.10807805,-0.14286862,0.00420933,-0.98381400
58849562,20425,58849.629453410,-0.10811060,-0.14292957,0.00419767,-0.98380160
58849562,20426,58849.644025799,-0.10807574,-0.14289258,0.00420266,-0.98381090
58849578,20427,58849.658288402,-0.10810950,-0.14293431,0.00415222,-0.98380131
58849593,20428,58849.672538021,-0.10812195,-0.14286947,0.00427146,-0.98380882
58849609,20429,58849.686798957,-0.10807128,-0.14284362,0.00422743,-0.98381829
58849625,20430,58849.700783808,-0.10813764,-0.14287356,0.00424516,-0.98380661
58849640,20431,58849.714474760,-0.10807783,-0.14292517,0.00418650,-0.98380595
58849656,20432,58849.728165727,-0.10810775,-0.14293283,0.00419116,-0.98380154
58849671,20433,58849.741848673,-0.10806790,-0.14292690,0.00421385,-0.98380667
58849687,20434,58849.755528919,-0.10806648,-0.14289020,0.00419418,-0.98381227
58849703,20435,58849.769214704,-0.10806589,-0.14290357,0.00416877,-0.98381042
58849718,20436,58849.782899385,-0.10808337,-0.14287776,0.00426678,-0.98381186
58849734,20437,58849.796591596,-0.10810507,-0.14289783,0.00418482,-0.98380691
58849734,20438,58849.810278935,-0.10810433,-0.14292940,0.00418497,-0.98380244
58849750,20439,58849.823981223,-0.10809458,-0.14285403,0.00423537,-0.98381424
58849765,20440,58849.837676376,-0.10805528,-0.14287360,0.00426604,-0.98381555
58849781,20441,58849.851381682,-0.10810405,-0.14287584,0.00430856,-0.98380971
58849796,20442,58849.865091618,-0.10808448,-0.14291939,0.00426152,-0.98380572
58849812,20443,58849.878800149,-0.10807156,-0.14286722,0.00420749,-0.98381495
58849828,20444,58849.892515363,-0.10812760,-0.14289449,0.00421831,-0.98380482
58849843,20445,58849.906234833,-0.10810399,-0.14290005,0.00419037,-0.98380673
58849843,20446,58849.919958628,-0.10817181,-0.14286755,0.00418840,-0.98380399
58849859,20447,58849.933686825,-0.10813787,-0.14288327,0.00422474,-0.98380530
58849875,20448,58849.947415987,-0.10809339,-0.14284188,0.00427463,-0.98381597
58849890,20449,58849.961161227,-0.10813512,-0.14287570,0.00425788,-0.98380655
58849906,20450,58849.974905447,-0.10807827,-0.14287545,0.00422468,-0.98381299
58849921,20451,58849.988650417,-0.10807487,-0.14286192,0.00428453,-0.98381501
58849937,20452,58850.002397997,-0.10813713,-0.14289713,0.00427215,-0.98380309
58849953,20453,58850.016151876,-0.10810909,-0.14283594,0.00425627,-0.98381519
58849953,20454,58850.029903234,-0.10811139,-0.14289373,0.00426436,-0.98380649
58849984,20455,58850.043660441,-0.10812867,-0.14284733,0.00421719,-0.98381150
58849984,20456,58850.057427584,-0.10813195,-0.14284612,0.00422130,-0.98381138
58850000,20457,58850.071182750,-0.10812185,-0.14292428,0.00426975,-0.98380083
58850015,20458,58850.084944714,-0.10812795,-0.14286552,0.00425473,-0.98380888
58850031,20459,58850.098713919,-0.10815870,-0.14285763,0.00428641,-0.98380637
58850046,20460,58850.112475481,-0.10812825,-0.14288175,0.00429183,-0.98380625
58850062,20461,58850.126263920,-0.10813303,-0.14289764,0.00421109,-0.98380375
58850062,20462,58850.140043109,-0.10819038,-0.14285979,0.00424524,-0.98380280
58850093,20463,58850.153815234,-0.10813829,-0.14286219,0.00423711,-0.98380822
58850093,20464,58850.167585762,-0.10813979,-0.14288920,0.00424899,-0.98380405
58850109,20465,58850.181365264,-0.10816544,-0.14288604,0.00423401,-0.98380178
58850140,20466,58850.195143738,-0.10816279,-0.14281596,0.00427043,-0.98381209
58850156,20467,58850.222714489,-0.10813268,-0.14290662,0.00425276,-0.98380232
58850171,20468,58850.236510335,-0.10811076,-0.14285335,0.00423784,-0.98381251
58850187,20469,58850.250307372,-0.10813950,-0.14286904,0.00427684,-0.98380697
58850203,20470,58850.264098962,-0.10815225,-0.14285764,0.00418540,-0.98380756
58850218,20471,58850.277890731,-0.10817804,-0.14282396,0.00421594,-0.98380947
58850234,20472,58850.291684944,-0.10819501,-0.14289258,0.00432634,-0.98379713
58850250,20473,58850.305485349,-0.10815312,-0.14285783,0.00421056,-0.98380738
58850265,20474,58850.319284828,-0.10816550,-0.14289349,0.00431331,-0.98380035
58850265,20475,58850.333079141,-0.10815246,-0.14285092,0.00421291,-0.98380840
58850281,20476,58850.346879456,-0.10817815,-0.14283930,0.00427421,-0.98380697
58850296,20477,58850.360693477,-0.10812080,-0.14284737,0.00424564,-0.98381233
58850312,20478,58850.374503783,-0.10817868,-0.14281629,0.00428339,-0.98381025
58850328,20479,58850.388310743,-0.10812090,-0.14295134,0.00424739,-0.98379719
58850343,20480,58850.402113488,-0.10815609,-0.14289828,0.00424577,-0.98380107
58850359,20481,58850.415919410,-0.10818599,-0.14292336,0.00425202,-0.98379409
58850375,20482,58850.429730235,-0.10821430,-0.14281589,0.00432036,-0.98380619
58850375,20483,58850.443545306,-0.10818446,-0.14286034,0.00429930,-0.98380321
58850390,20484,58850.457362429,-0.10824337,-0.14285696,0.00431937,-0.98379707
58850406,20485,58850.471177432,-0.10816295,-0.14286485,0.00427309,-0.98380494
58850421,20486,58850.484990790,-0.10815834,-0.14282280,0.00432054,-0.98381138
58850437,20487,58850.498809993,-0.10816066,-0.14282854,0.00428898,-0.98381042
58850453,20488,58850.512629020,-0.10819852,-0.14286873,0.00427236,-0.98380047
58850468,20489,58850.526442273,-0.10813253,-0.14286040,0.00428859,-0.98380893
58850468,20490,58850.540268390,-0.10818620,-0.14285755,0.00430379,-0.98380339
58850484,20491,58850.554091784,-0.10816347,-0.14287888,0.00432735,-0.98380268
58850500,20492,58850.567912231,-0.10821465,-0.14290674,0.00434773,-0.98379284
58850515,20493,58850.581729793,-0.10816495,-0.14285360,0.00433223,-0.98380613
58850531,20494,58850.595545189,-0.10817400,-0.14283411,0.00426672,-0.98380822
58850546,20495,58850.609367197,-0.10817188,-0.14284797,0.00430038,-0.98380631
58850562,20496,58850.623190242,-0.10820202,-0.14282943,0.00426778,-0.98380589
58850578,20497,58850.637023758,-0.10813493,-0.14284572,0.00429322,-0.98381072
58850578,20498,58850.650851220,-0.10813358,-0.14291267,0.00428416,-0.98380125
58850593,20499,58850.664676927,-0.10813212,-0.14287888,0.00430179,-0.98380619
58850625,20500,58850.678503472,-0.10813023,-0.14288974,0.00428073,-0.98380488
58850625,20501,58850.692338553,-0.10812196,-0.14286964,0.00433629,-0.98380858
58850640,20502,58850.706172858,-0.10815164,-0.14284630,0.00433239,-0.98380864
58850656,20503,58850.720004241,-0.10812667,-0.14283308,0.00426567,-0.98381364
58850671,20504,58850.733834285,-0.10812983,-0.14283121,0.00426579,-0.98381352
58850687,20505,58850.747665401,-0.10812727,-0.14288592,0.00427584,-0.98380578
58850703,20506,58850.761504672,-0.10815783,-0.14286198,0.00426617,-0.98380595
58850718,20507,58850.775341822,-0.10817310,-0.14286998,0.00420964,-0.98380345
58850718,20508,58850.789190153,-0.10813089,-0.14285722,0.00428090,-0.98380959
58850734,20509,58850.803021787,-0.10822399,-0.14283614,0.00426268,-0.98380244
58850750,20510,58850.816868676,-0.10816099,-0.14288478,0.00426355,-0.98380226
58850765,20511,58850.830704348,-0.10815775,-0.14285088,0.00428955,-0.98380750
58850781,20512,58850.844550905,-0.10812540,-0.14286308,0.00432336,-0.98380911
58850796,20513,58850.865054578,-0.10819025,-0.14285676,0.00424766,-0.98380333
58850812,20514,58850.878943478,-0.10815993,-0.14284782,0.00429324,-0.98380768
58850828,20515,58850.892832678,-0.10812318,-0.14289944,0.00430702,-0.98380417
58850843,20516,58850.906721778,-0.10813041,-0.14282118,0.00428334,-0.98381484
58850859,20517,58850.920610678,-0.10815122,-0.14285958,0.00426755,-0.98380709
58850875,20518,58850.934499578,-0.10814613,-0.14290684,0.00430166,-0.98380059
58850875,20519,58850.948388478,-0.10820225,-0.14283141,0.00429011,-0.98380542
58850890,20520,58850.962277478,-0.10819271,-0.14284679,0.00432423,-0.98380411
58850906,20521,58850.976166578,-0.10818308,-0.14283589,0.00426569,-0.98380697
58850921,20522,58850.990055778,-0.10815397,-0.14286064,0.00429875,-0.98380649
58850937,20523,58851.003944778,-0.10817657,-0.14284594,0.00433104,-0.98380595
58850953,20524,58851.017833778,-0.10814138,-0.14283749,0.00426137,-0.98381138
58850968,20525,58851.031722678,-0.10813292,-0.14281893,0.00431074,-0.98381478
58850984,20526,58851.045611578,-0.10812619,-0.14284956,0.00429543,-0.98381114
58850984,20527,58851.059500478,-0.10815613,-0.14288425,0.00427493,-0.98380297
58851000,20528,58851.073389478,-0.10818117,-0.14285694,0.00427600,-0.98380405
58851031,20529,58851.087278678,-0.10813197,-0.14288603,0.00425419,-0.98380542
58851031,20530,58851.101167878,-0.10813288,-0.14283772,0.00424054,-0.98381239
58851046,20531,58851.115056878,-0.10812293,-0.14284916,0.00429764,-0.98381156
58851062,20532,58851.128945878,-0.10815071,-0.14284986,0.00430026,-0.98380840
58851078,20533,58851.142834978,-0.10815465,-0.14289455,0.00425395,-0.98380172
58851093,20534,58851.156724178,-0.10816938,-0.14287591,0.00433199,-0.98380238
58851109,20535,58851.170613278,-0.10817372,-0.14285921,0.00427257,-0.98380458
58851109,20536,58851.184502378,-0.10819381,-0.14287387,0.00431025,-0.98380011
58851125,20537,58851.198391278,-0.10815933,-0.14290826,0.00426631,-0.98379910
58851140,20538,58851.212280178,-0.10812970,-0.14285269,0.00427696,-0.98381042
58851156,20539,58851.226169078,-0.10812359,-0.14287671,0.00427736,-0.98380762
58851187,20540,58851.253947278,-0.10815807,-0.14289849,0.00422140,-0.98380077
58851203,20541,58851.267836278,-0.10814342,-0.14287803,0.00432523,-0.98380494
58851218,20542,58851.281725178,-0.10817996,-0.14291236,0.00430816,-0.98379612
58851234,20543,58851.295614078,-0.10815296,-0.14282395,0.00431244,-0.98381186
58851250,20544,58851.309503078,-0.10815109,-0.14286271,0.00426510,-0.98380667
58851250,20545,58851.323392078,-0.10815219,-0.14286184,0.00423757,-0.98380673
58851265,20546,58851.337281178,-0.10814110,-0.14287211,0.00429550,-0.98380619
58851281,20547,58851.351170278,-0.10811342,-0.14289856,0.00429866,-0.98380548
58851296,20548,58851.365059378,-0.10816701,-0.14286791,0.00430924,-0.98380399
58851312,20549,58851.378948478,-0.10813195,-0.14289780,0.00431461,-0.98380339
58851328,20550,58851.392837478,-0.10812627,-0.14285612,0.00434122,-0.98380995
58851343,20551,58851.406726578,-0.10815509,-0.14285925,0.00434104,-0.98380637
58851359,20552,58851.420615478,-0.10813867,-0.14285314,0.00424844,-0.98380941
58851375,20553,58851.434504578,-0.10814790,-0.14284733,0.00427513,-0.98380911
58851375,20554,58851.448393478,-0.10812332,-0.14282571,0.00432099,-0.98381478
58851390,20555,58851.462282578,-0.10814033,-0.14283481,0.00427267,-0.98381186
58851406,20556,58851.476171778,-0.10813525,-0.14283116,0.00429227,-0.98381281
58851421,20557,58851.490060778,-0.10825054,-0.14287211,0.00424631,-0.98379439
58851437,20558,58851.503949678,-0.10816669,-0.14282630,0.00430730,-0.98381001
58851453,20559,58851.517838678,-0.10817008,-0.14282209,0.00430977,-0.98381031
58851468,20560,58851.531727678,-0.10817357,-0.14283812,0.00425812,-0.98380780
58851484,20561,58851.545616678,-0.10816893,-0.14279871,0.00430300,-0.98381382
58851500,20562,58851.559505578,-0.10814007,-0.14279911,0.00428575,-0.98381698
58851515,20563,58851.573394678,-0.10815657,-0.14286569,0.00434706,-0.98380518
58851515,20564,58851.587283678,-0.10813709,-0.14280608,0.00433367,-0.98381609
58851531,20565,58851.601172778,-0.10819249,-0.14282650,0.00428967,-0.98380727
58851546,20566,58851.615061678,-0.10818890,-0.14284925,0.00432307,-0.98380411
58851562,20567,58851.628950778,-0.10816387,-0.14282675,0.00431733,-0.98381025
58851578,20568,58851.642839778,-0.10816059,-0.14279769,0.00431388,-0.98381478
58851593,20569,58851.656728978,-0.10815673,-0.14279917,0.00429192,-0.98381513
58851609,20570,58851.670617878,-0.10818873,-0.14283124,0.00428080,-0.98380703
58851625,20571,58851.684506978,-0.10815253,-0.14284486,0.00432721,-0.98380876
58851625,20572,58851.698396078,-0.10811991,-0.14284964,0.00434945,-0.98381156
58851640,20573,58851.712285078,-0.10815516,-0.14281744,0.00428977,-0.98381263
58851656,20574,58851.726174178,-0.10811950,-0.14281064,0.00430823,-0.98381746
58851671,20575,58851.740063178,-0.10813740,-0.14286400,0.00432053,-0.98380762
58851687,20576,58851.753952278,-0.10811833,-0.14283414,0.00428888,-0.98381424
58851703,20577,58851.767841178,-0.10816631,-0.14284173,0.00429689,-0.98380780
58851703,20578,58851.781730178,-0.10816343,-0.14281124,0.00434451,-0.98381233
58851718,20579,58851.795619278,-0.10811097,-0.14283454,0.00434551,-0.98381478
58851734,20580,58851.809508378,-0.10813899,-0.14283416,0.00434794,-0.98381174
58851750,20581,58851.823397278,-0.10813849,-0.14284651,0.00432391,-0.98381007
58851765,20582,58851.837286278,-0.10811105,-0.14287810,0.00429555,-0.98380864
58851781,20583,58851.851175278,-0.10814500,-0.14285995,0.00428597,-0.98380756
58851796,20584,58851.860339209,-0.10811347,-0.14288656,0.00428656,-0.98380727
58851812,20585,58851.874228109,-0.10816398,-0.14285752,0.00431362,-0.98380572
58851828,20586,58851.888117109,-0.10816520,-0.14287902,0.00431673,-0.98380250
58851843,20587,58851.902006009,-0.10816242,-0.14285766,0.00431055,-0.98380589
58851859,20588,58851.915895209,-0.10811704,-0.14286271,0.00427338,-0.98381031
58851875,20589,58851.929784309,-0.10810984,-0.14289632,0.00425102,-0.98380631
58851890,20590,58851.943673409,-0.10815684,-0.14286749,0.00427093,-0.98380530
58851906,20591,58851.957562309,-0.10814989,-0.14287135,0.00426765,-0.98380548
58851906,20592,58851.971452909,-0.10820074,-0.14286670,0.00429918,-0.98380041
58851921,20593,58851.985342009,-0.10813727,-0.14287370,0.00429384,-0.98380637
58851937,20594,58851.999230909,-0.10808146,-0.14285608,0.00432151,-0.98381501
58851953,20595,58852.013119809,-0.10808271,-0.14283887,0.00429204,-0.98381752
58851968,20596,58852.027008709,-0.10807330,-0.14284982,0.00434696,-0.98381668
58851984,20597,58852.040897909,-0.10808334,-0.14285390,0.00424716,-0.98381543
58852000,20598,58852.054787009,-0.10809720,-0.14283942,0.00428958,-0.98381579
58852000,20599,58852.068676009,-0.10809641,-0.14286633,0.00429475,-0.98381191
58852015,20600,58852.082565209,-0.10812469,-0.14289686,0.00427711,-0.98380452
58852031,20601,58852.096454109,-0.10810833,-0.14288679,0.00430161,-0.98380762
58852046,20602,58852.110343309,-0.10808652,-0.14288847,0.00427196,-0.98380995
58852062,20603,58852.124232309,-0.10806669,-0.14286871,0.00421830,-0.98381519
58852078,20604,58852.138121509,-0.10805769,-0.14292778,0.00422174,-0.98380762
58852093,20605,58852.152010709,-0.10805351,-0.14287142,0.00422770,-0.98381621
58852093,20606,58852.165899809,-0.10812834,-0.14284812,0.00425604,-0.98381126
58852109,20607,58852.179789009,-0.10810233,-0.14286658,0.00429629,-0.98381126
58852125,20608,58852.193678009,-0.10805719,-0.14287288,0.00427049,-0.98381549
58852140,20609,58852.207567009,-0.10807150,-0.14286070,0.00432835,-0.98381537
58852156,20610,58852.221455909,-0.10804768,-0.14286429,0.00431893,-0.98381746
58852171,20611,58852.235345109,-0.10805809,-0.14290816,0.00422449,-0.98381037
58852187,20612,58852.249234309,-0.10808342,-0.14287707,0.00424698,-0.98381203
58852203,20613,58852.263123509,-0.10811404,-0.14284624,0.00427079,-0.98381305
58852234,20615,58852.300266209,-0.10809650,-0.14290294,0.00426099,-0.98380685
58852250,20616,58852.314155409,-0.10812372,-0.14287430,0.00426640,-0.98380792
58852265,20617,58852.328044609,-0.10810265,-0.14292596,0.00425129,-0.98380286
58852281,20618,58852.341933509,-0.10810169,-0.14283797,0.00425757,-0.98381561
58852296,20619,58852.355822609,-0.10814645,-0.14285916,0.00429530,-0.98380750
58852296,20620,58852.369711509,-0.10809803,-0.14286317,0.00425964,-0.98381239
58852312,20621,58852.383600409,-0.10809302,-0.14290810,0.00427616,-0.98380637
58852328,20622,58852.397489509,-0.10812186,-0.14288649,0.00426748,-0.98380637
58852343,20623,58852.411378609,-0.10809627,-0.14285095,0.00429119,-0.98381424
58852359,20624,58852.425267609,-0.10811406,-0.14286806,0.00432200,-0.98380971
58852375,20625,58852.439156609,-0.10813107,-0.14291422,0.00428371,-0.98380131
58852390,20626,58852.453214278,-0.10808370,-0.14287426,0.00422498,-0.98381251
58852390,20627,58852.469163230,-0.10807092,-0.14285339,0.00430307,-0.98381662
58852406,20628,58852.483052330,-0.10810168,-0.14282170,0.00430406,-0.98381788
58852421,20629,58852.496941330,-0.10810447,-0.14286029,0.00428865,-0.98381203
58852437,20630,58852.510830530,-0.10815261,-0.14282456,0.00429610,-0.98381186
58852453,20631,58852.524719630,-0.10816488,-0.14284047,0.00423883,-0.98380852
58852468,20632,58852.538608730,-0.10809729,-0.14285958,0.00426288,-0.98381305
58852484,20633,58852.552497730,-0.10810796,-0.14286208,0.00422735,-0.98381168
58852500,20634,58852.570326464,-0.10810182,-0.14288245,0.00427821,-0.98380917
58852515,20635,58852.588064160,-0.10814060,-0.14288497,0.00428490,-0.98380446
58852531,20636,58852.605739336,-0.10818832,-0.14289400,0.00425329,-0.98379809
58852546,20637,58852.623378672,-0.10810661,-0.14288820,0.00428255,-0.98380768
58852562,20638,58852.638855800,-0.10817912,-0.14285575,0.00428834,-0.98380440
58852578,20639,58852.652745000,-0.10811168,-0.14289606,0.00425417,-0.98380613
58852578,20640,58852.666634100,-0.10811149,-0.14286919,0.00420069,-0.98381031
58852593,20641,58852.680523100,-0.10810332,-0.14286001,0.00423464,-0.98381239
58852609,20642,58852.694412000,-0.10821973,-0.14288858,0.00429756,-0.98379517
58852625,20643,58852.708301100,-0.10817391,-0.14288794,0.00428475,-0.98380035
58852640,20644,58852.722190100,-0.10814907,-0.14286417,0.00423840,-0.98380673
58852656,20645,58852.736079100,-0.10814594,-0.14286107,0.00423821,-0.98380750
58852671,20646,58852.749968300,-0.10818762,-0.14281929,0.00426914,-0.98380893
58852671,20647,58852.763857200,-0.10819161,-0.14287421,0.00420942,-0.98380077
58852687,20648,58852.777746200,-0.10813358,-0.14284161,0.00430355,-0.98381150
58852703,20649,58852.791635200,-0.10821775,-0.14284667,0.00428309,-0.98380154
58852718,20650,58852.805524400,-0.10814628,-0.14288622,0.00428454,-0.98380363
58852734,20651,58852.819413500,-0.10810013,-0.14287458,0.00431342,-0.98381037
58852750,20652,58852.833302600,-0.10823497,-0.14286627,0.00424784,-0.98379689
58852765,20653,58852.847191500,-0.10812553,-0.14284392,0.00414150,-0.98381269
58852781,20654,58852.861080600,-0.10813475,-0.14283517,0.00434646,-0.98381203
58852796,20655,58852.874969700,-0.10813955,-0.14291480,0.00423647,-0.98380041
58852796,20656,58852.888858800,-0.10812699,-0.14292791,0.00432215,-0.98379958
58852812,20657,58852.902747700,-0.10815109,-0.14287500,0.00423276,-0.98380500
58852828,20658,58852.916636800,-0.10813930,-0.14289820,0.00430893,-0.98380256
58852843,20659,58852.930525900,-0.10818413,-0.14281777,0.00430201,-0.98380935
58852859,20660,58852.944415000,-0.10816378,-0.14293166,0.00417263,-0.98379558
58852875,20661,58852.958304000,-0.10815002,-0.14293876,0.00428556,-0.98379564
58852906,20662,58852.972193000,-0.10811003,-0.14283282,0.00422278,-0.98381567
58852921,20663,58853.010841400,-0.10813238,-0.14294145,0.00429883,-0.98379707
58852937,20664,58853.024730300,-0.10809467,-0.14283277,0.00422348,-0.98381734
58852953,20665,58853.038619400,-0.10809205,-0.14290760,0.00428261,-0.98380649
58852968,20666,58853.052508300,-0.10808227,-0.14290643,0.00428533,-0.98380774
58852984,20667,58853.066397300,-0.10816222,-0.14286120,0.00428897,-0.98380548
58853000,20668,58853.080286300,-0.10811108,-0.14296117,0.00422606,-0.98379689
58853015,20669,58853.094175500,-0.10814282,-0.14290205,0.00431107,-0.98380166
58853015,20670,58853.108064500,-0.10807449,-0.14290482,0.00429890,-0.98380882
58853031,20671,58853.121953600,-0.10823203,-0.14287286,0.00428110,-0.98379624
58853046,20672,58853.135842800,-0.10812317,-0.14283505,0.00424860,-0.98381382
58853062,20673,58853.149731800,-0.10808545,-0.14291453,0.00422456,-0.98380643
58853078,20674,58853.163620800,-0.10811616,-0.14286567,0.00424873,-0.98381013
58853093,20675,58853.177510000,-0.10811961,-0.14286375,0.00424309,-0.98381001
58853109,20676,58853.191201917,-0.10807441,-0.14287806,0.00432830,-0.98381257
58853125,20677,58853.204636662,-0.10811505,-0.14283606,0.00431547,-0.98381424
58853140,20678,58853.218096174,-0.10818594,-0.14291678,0.00435391,-0.98379451
58853156,20679,58853.231543008,-0.10808409,-0.14284092,0.00428111,-0.98381710
58853171,20680,58853.245010900,-0.10813392,-0.14286296,0.00421699,-0.98380876
58853187,20681,58853.258483134,-0.10808270,-0.14288992,0.00426727,-0.98381013
58853187,20682,58853.271969926,-0.10810847,-0.14287849,0.00431126,-0.98380882
58853203,20683,58853.285477941,-0.10811643,-0.14285281,0.00425244,-0.98381191
58853218,20684,58853.298959126,-0.10811166,-0.14283718,0.00428983,-0.98381454
58853234,20685,58853.312469722,-0.10814726,-0.14283592,0.00433646,-0.98381066
